N,P,K,temperature,humidity,ph,rainfall
0.2353661750593184,0.1757062535822401,0.02197781755055839,0.7443228118482434,0.536028805950617,0.04272225882701085,-0.2647234994856939
-0.2575820030147056,-0.45044684471713897,-0.322321067394078,-0.6421806918078916,0.40544694721207236,0.2214735240930049,0.03200767896336596
-0.17490057861775685,-0.018100278203695995,-0.12048662738713148,-0.005589245956225114,-0.111381574986202,0.954452812895272,-0.1764876006651286
0.7633582953960849,0.4196250499207498,0.040619735103879714,-0.03516325439660162,0.230047716000814,-0.41981135396006347,0.0956503446849471
-0.383468227569846,-0.24993165521936458,-0.08438931223637013,0.28274147652426634,-0.3605893575708286,-0.7561528621175349,-0.04037513981421093
0.07738911903390082,0.08818032466886493,0.020790793811294297,0.9550414435480632,0.2622491870037511,0.060635641602182766,0.03531885442849664
-0.22280667191166753,-0.6040598381009777,-0.18397786347634587,0.29180767052238865,0.37466155762704745,-0.39578923255918397,0.41164174806101705
-0.12915821273739875,0.6183536910914105,0.7119139446740114,-0.167194928873642,0.24475105464656965,-0.021792496919328552,0.07617918522239825
0.10117483248483604,0.29854212107992034,-0.3183167887157244,0.767863130141868,-0.1307450188542538,0.2622038708213031,-0.35192578873156677
0.8155737998355854,0.385445590566923,0.06222752213861533,0.07330571573637674,0.2524566659395913,-0.32926666199055127,-0.06981531628082688
-0.1512169385761455,-0.4926849673881511,-0.26623546219890143,-0.6269468250522022,0.3716273007120645,0.3580086026532199,0.0646088803017749
0.6270548017422386,-0.5391062254567391,0.00688981129655099,0.01747573797320487,0.3227719263348391,0.15139387077261338,-0.43441001580414995
0.6674166219864643,-0.003846003349241304,-0.20128938273204067,-0.1452637269825866,0.08238663280989267,0.6812127864716988,-0.14860308630243507
0.4671279241816795,-0.4715095514774946,0.030866847798432094,-0.1410936965606358,0.3938966920201613,-0.2800650796817473,-0.5522852514520745
-0.19960215770097287,-0.3854496913532115,-0.2201397082995503,-0.7060944689554861,0.26252466046991724,0.44203895079736527,0.015459380330662392
-0.2655715206800755,0.6046793186346042,0.6510945703826173,-0.19562636227271243,0.18615645190953845,-0.2587839681649257,0.004184382242293957
0.16570966632614736,-0.07067594228184507,-0.1176303543027919,-0.1476129496108663,0.2729248834418493,0.6971998523611942,0.6093792812265705
0.38840482985965197,-0.37822539045706205,-0.01034456166138746,0.26003538360302714,0.4502686943365749,0.056458148086978854,-0.6575959336011614
0.5989052823601222,-0.5083668997586507,0.026919701214969394,0.1501115532315179,0.3001447430535345,0.124204759973091,-0.504087016378316
0.637294880931263,-0.4024282192972589,0.04937948869990028,0.1414466190996157,0.3711756652614947,0.14483296570322596,-0.5007128125546261
0.5564573451055442,-0.4766044900620366,-0.037078264370576326,0.05359953154484846,0.4619602121820746,-0.0018371116552344552,-0.495525037754595
-0.49545185798876484,-0.551281656220512,-0.14587825582325498,-0.2592267199042029,0.5921248195401833,-0.0732699372509128,0.07846495061921448
0.30012068469215025,0.3400022452913606,-0.016272023729963427,-0.272526804361603,0.7128641414213766,0.41036447184632957,-0.20788488662425458
-0.287524984678024,0.5106774199072664,0.6422468968818499,-0.3950161399783532,0.11027227653658712,-0.23491575604670292,-0.14378366101000697
-0.013172150234159045,0.5513345273079887,-0.5419692787976665,0.25830765739645273,-0.32143775967878185,0.08123114601348136,-0.47484992997388276
0.6066192508237089,-0.3725233401083704,0.03328106981485013,0.2439017924838766,0.35454435044730387,-0.20518508103776048,-0.5146271637847575
0.5621208353272007,-0.3628037000554188,0.03325385492963701,0.14879431934882442,0.37748494347330774,-0.1804906136275408,-0.5950431322368943
-0.7157586050443185,0.09700658011543285,-0.25943734678463015,0.23191516710748172,0.2667043322554366,-0.1777419689413945,-0.5044438053056035
-0.2111395217620834,0.2672619106638939,-0.21661341042491397,-0.42779101847772677,-0.7472951943886785,-0.2912566944190396,-0.1038464192542146
-0.21346952237456096,0.5045810313232597,0.7241970492682088,-0.3392061969229794,0.108140504425536,-0.17360849244745855,-0.13591268630599615
-0.4287773931406269,-0.1692163040092611,-0.3666499364747917,0.4995910213373433,0.22903292974521877,0.15167312978160452,-0.5727404332380327
-0.6287831359945567,-0.09082361470131949,-0.28842710585406145,0.23769463209537153,0.3918930261239205,-0.04804059000607985,-0.5484577132016987
0.6724609499365631,0.06182754015396939,-0.28784411738131443,-0.16306844315838942,0.08480764382829167,0.6174541592714714,-0.21467672852558936
-0.2301598851566905,-0.6070422308574748,-0.3168456632865104,0.44354767311890114,0.4468586901278774,-0.260937308552453,0.11674534941563486
0.46409194146001964,-0.4612859586897314,0.050992269578148626,0.29118255454027436,0.39101660868939164,0.11244914266346792,-0.56471908468329
-0.3764489785970489,-0.22391058234301056,-0.13618991343256973,0.5290365310457243,-0.3845942104495471,-0.5990177695810563,-0.054661494136311634
-0.3862779282661339,-0.4292380199186308,-0.15003852594215678,0.3460183868603588,0.5700675625634288,-0.18466330899226452,0.40648030395510554
-0.10220115803102403,0.5489497938358358,0.7513292739466109,-0.21768288069141034,0.24064939900059534,-0.13429969864152788,0.019467676155767066
-0.14837497846812647,0.026782874832521106,-0.14938022439609944,0.2331807377412465,-0.10799795638024368,0.9247264541807951,-0.1838403161496744
-0.19752693877926683,0.4090775573817876,0.6099577189003381,-0.6261065625404653,0.10991242013539952,-0.08011422561445576,-0.10527005630698671
-0.533501502422634,-0.3717749615808562,-0.35982121548212936,0.4358931435061253,0.4375741158563104,-0.25596959771698513,0.026340906681997994
-0.43776327437241636,-0.14870967073620425,-0.29125941635789265,0.3660786269077732,0.40071586557726846,0.3892969709912788,-0.5052502391846295
0.46350328799904184,-0.32669524386421445,-0.16445290136448162,0.05833542621057271,-0.34006715453548425,0.5022431632819342,0.52923839266904
0.34753243872235584,0.0523593081788685,-0.052571272179795084,-0.28286024718846475,0.14784519366551285,0.27363565013689317,0.8348481170061819
-0.5717221064282735,0.08894999301582224,-0.34065510423531337,0.43315553691023,0.41665268187287446,-0.09783381986209433,-0.4223519846590921
-0.1346394966485125,0.5212830876745469,0.767223645765848,-0.12341961856342025,0.21538142508580863,-0.24240051794822393,0.03353288243776715
-0.6571475949553692,0.2416350181249611,-0.32414575271862994,-0.13200387613007705,-0.21956926738932803,0.1701718868287542,-0.5568706581356996
-0.08806919723291316,-0.004180690401813096,-0.001119142440520884,-0.1878624974810788,0.3899937644265114,0.1419668704741714,0.8858233679933558
-0.43410035700899746,-0.5968761122495357,-0.3295259477608961,0.42951668850446784,0.3993050371062778,-0.04343292417656674,0.029881752927267566
-0.23987285176459422,-0.2958515378924366,-0.11517396929040427,0.45733355409185195,-0.3468546095281516,-0.71189884513912,-0.07352396718941438
0.638343277652709,0.6993568709917197,0.08290778460880555,-0.06448756059850538,0.24171378752294173,-0.15356704261533086,-0.1018679978956929
-0.21612293416482264,0.17006250755944086,-0.010936495046881593,-0.2028386700292934,0.48128153191115186,0.2268949899711364,0.7745923046575356
-0.24608435400540957,-0.27320290913181405,-0.32862442275647274,0.5409436725923326,0.33030208276946704,0.5918570146675004,0.06924161547057395
-0.23178093705156586,0.37360417725912726,0.056319560835707175,0.0949872823985677,0.6426147270221534,0.17420069147325606,-0.5926242240309785
0.6022797553178116,-0.36799169426594364,-0.008781020472142504,0.22312382271074865,0.35195283293769075,-0.15420533469431982,-0.5516609292336679
-0.1519151693633941,0.17127904303287414,-0.24106919184401357,-0.017415462976945722,-0.051367867250237086,0.7630971509514431,-0.5515538936060187
-0.09847593347575315,0.04424300511902145,0.22897949406437115,-0.48032146047034846,-0.7926595306387377,-0.1921542745173393,-0.19993082855343872
0.3548607267980756,0.0446689790482067,-0.288452284898268,-0.809032979078817,-0.12101227077208539,0.25967893920002,-0.22860958826237154
-0.4657382518912759,0.2042957631876378,-0.1724027511145277,0.7780680826909714,-0.22010913548968358,-0.20457217959676263,0.12625634155792453
-0.19244449077861736,0.16444298513942948,-0.2470321136334659,0.6233690150178858,-0.21786651773986207,0.6195841189800597,-0.23443448661068406
-0.12458589861113929,0.08640603688376093,0.16262814874677856,-0.45558962921179635,-0.7156480091111926,0.4756278878674711,-0.06803355778632601
0.15378644234834493,0.01160906810207486,-0.34583062263943615,-0.8149985121064036,-0.24244976038020014,-0.0401092874718094,-0.36332206669413325
0.6439822113607382,-0.08936218429343644,-0.17502276424203103,-0.15632657724002777,0.09420343681381324,0.6868763905916302,-0.20385504961863393
0.7232183485670297,-0.2683651850955192,-0.11058503245787253,0.15102939089310743,-0.15290715449105877,-0.1768083661732031,0.5614754003195367
-0.6034750982961444,-0.058288496950713725,-0.26234054650486066,0.3539930526705586,0.32570933195801866,0.2964584996118775,-0.49427968020497404
-0.4382193409641371,-0.40949058188343307,-0.16244628370829436,0.6804641530157289,-0.3791685337913663,-0.026375737984082694,-0.07997848055556032
0.5518676266149782,0.2837354509300967,-0.7280260828033589,-0.06921680093048002,0.06579159209583829,0.25053098778707494,0.11414492706520082
0.2394802029998083,0.25556642233822874,0.05853443268707229,0.56872541064393,0.48427667775123945,0.3383164116425877,-0.4488633072794097
-0.2576531936796947,-0.3044309542897947,-0.4278174716235599,0.3546480069005008,0.4731677768054539,-0.1256892753387977,-0.5407846975366237
0.752205804619256,-0.037924691386390964,-0.2942654271850782,-0.2942428347119938,0.30118892532080543,0.3948228199920507,-0.11391808435099944
0.7449114853106501,-0.4587485613580219,-0.01868565314383575,-0.01718454125422867,0.19066367865557615,-0.10417884536734523,-0.432210948764774
0.8226464807486783,-0.12780492450788442,-0.2235804941729336,-0.31403656741482355,0.22949059845722594,0.1292801157524403,-0.2982149943008068
-0.16455325369170673,0.6147956858371459,0.6949937500460053,-0.1390919587565397,0.20552462528819002,-0.22427653848072868,-0.006728184674728038
0.3372474558960735,0.23977275971203107,-0.7799166772167886,-0.17442579508630404,-0.14661476725147884,-0.3139662864108973,-0.264590394422175
-0.36204338145838816,0.18696289449292072,0.013566464816732095,0.400817800768243,0.7921078559847747,0.03463480801773711,0.21094094482927694
-0.2887138739586463,-0.3673188045374574,-0.13464237284961117,-0.06222087707018359,0.5616344374016803,-0.3133025267588342,0.588327692836259
-0.2794420104107033,0.23420755789976916,-0.20885105209908644,0.5058572425903335,-0.45851741271540386,0.3370299600378989,0.49368133352384713
0.8923694999725468,-0.21034047949392282,-0.25781990939131555,-0.008149968189742413,0.22516686686745,0.19086622369675682,-0.07593416399624886
-0.19960215770097287,-0.3854496913532115,-0.2201397082995503,-0.7060944689554861,0.26252466046991724,0.44203895079736527,0.015459380330662392
-0.5668007203462883,0.10645248946523964,-0.2626968441173601,0.17976372308849478,0.40445235325855206,0.3852187385576144,-0.5040882861775545
-0.45891874797491866,-0.34689896197890746,-0.13494600317574623,0.22397834786229975,0.48971764408004764,-0.4561602619625696,0.3908611177052325
0.5406209615854418,-0.06561913213788943,-0.24823130659222015,-0.14632209759083373,0.2095167850937952,0.7084249376560827,-0.27318673475660576
0.8185190653981986,-0.29451309637178624,-0.12704069423938136,0.05892821298159659,-0.3953264607240267,0.1699954153039549,0.19620206827193387
0.45598819266901597,-0.46342805129815756,-0.0160702638578767,0.31595802562017994,0.3790285311144896,-0.16807389463474454,-0.5525486590569861
-0.4368816048171956,-0.6560909488028729,-0.3700302192231607,-0.26035039077875677,0.40102917146373007,-0.02956751962939634,0.11079623898122809
0.053259939315665854,0.18152932064056487,0.22186062010496663,-0.4289360672248423,-0.7773943879075523,0.3501092559864824,-0.06390363537879211
0.02221519466419576,0.016627605060838147,0.04531304875173921,0.5098531856322983,0.29748456020474173,0.10396410747988492,0.7986994837766548
0.7232183485670297,-0.2683651850955192,-0.11058503245787253,0.15102939089310743,-0.15290715449105877,-0.1768083661732031,0.5614754003195367
-0.31025003810480933,-0.2905912970181718,-0.31401370937083367,0.18775998325489382,0.39264130055283825,0.18463551439869622,-0.705113981489133
0.5613340263919383,0.7593457334595538,-0.013648284805447138,0.038484541642239335,0.1853690605397589,-0.20026466364339082,0.17934103868955859
-0.5701796431984504,0.14120880728447668,-0.23044899986303596,-0.5782899513719788,-0.15259338627552693,0.21807468555890727,-0.44338237201658776
0.5746872774250507,0.03430350658459126,-0.06903336474272524,0.06548054690454659,0.22799206215131948,0.5343275104119444,0.5674664979927233
0.7088376187727499,-0.5862220818727496,0.04618927504375419,-0.018968651299247647,0.17081358725592297,0.09532060434148339,-0.3363574629362555
-0.4294524232676491,0.19535689406571546,-0.28128193637157156,0.5228537689686155,-0.3186397191646141,-0.52383555427643,0.22130465445515354
-0.383468227569846,-0.24993165521936458,-0.08438931223637013,0.28274147652426634,-0.3605893575708286,-0.7561528621175349,-0.04037513981421093
0.3529781151181216,-0.2092869254740452,-0.061766996036845136,0.11415418486412524,0.2571299685102493,-0.09161911306071678,0.8603773653274224
-0.22908363998207312,-0.5270887015170385,-0.2898696987088215,0.66470864824277,0.34783580753437926,0.12660148890613987,0.08257403557431303
-0.23126123850506805,-0.4866841326534445,-0.25657250646857527,0.5279514048174647,-0.537510207921362,0.2616483651643086,-0.08784968441231691
-0.362592452686616,0.06267183406783818,-0.2709965302478636,0.19295451540106232,-0.7179586533359072,-0.2773132070343599,0.4019466971547925
0.6897725839042067,-0.5107648029659642,-0.1707247527350362,-0.18941927836223987,-0.23722006990134917,0.19105246159701908,0.32485702961035245
0.6468868788614515,-0.41507417713965,-0.18501328474671425,0.06989974306866811,-0.30707080190936653,0.41850348815291144,0.31732831079732254
-0.4524743264361838,-0.6117364349617154,-0.31748921459819957,-0.03981854235743392,0.42088866244197426,0.36579213909942987,0.08780344614916717
-0.3152630027288801,0.07311878740583894,-0.40781659693201655,0.2985838401372476,0.5133567682779948,0.269608896923067,-0.5509737442723142
